frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
1856,baseline->rtl,5.642985,14.420422,7.507261,27.623341,0.45625,0.09042724,59184,True,5.656795,14.406911,6.635936,26.738114,0.0625,0.014787484,11974,True,0.39375,0.075639756,0.361619,6.108429
1857,rtl->baseline,5.593051,14.295886,7.556204,27.490134,0.440625,0.084358396,59161,True,5.579551,14.350959,6.643646,26.622588,0.1015625,0.029821243,11944,True,0.3390625,0.054537153,0.3741,6.106169
1858,baseline->rtl,5.572741,14.37374,7.528452,27.527296,0.440625,0.086618358,59189,True,5.578031,14.300706,6.639636,26.557705,0.1015625,0.024115997,11937,True,0.3390625,0.062502361,0.37045,6.105929
1859,rtl->baseline,5.54614,14.290465,7.512482,27.395749,0.440625,0.087522343,59191,True,5.592332,14.38215,6.660167,26.681801,0.1015625,0.021833899,11943,True,0.3390625,0.065688444,0.37261,6.12372
1860,baseline->rtl,5.650954,14.38253,7.509602,27.594999,0.378125,0.061633937,59180,True,5.586841,14.432513,6.641396,26.700072,0.2421875,0.07998356,12021,True,0.1359375,0.018349623,0.368759,6.108489
1861,rtl->baseline,5.657415,14.279895,7.47881,27.460672,0.378125,0.070028575,59181,True,5.594182,14.403351,6.667787,26.712904,0.2421875,0.061055924,12035,True,0.1359375,0.008972651,0.398571,6.105228
1862,baseline->rtl,5.650164,14.575161,11.942732,32.220161,0.378125,0.07338643,59161,True,5.653795,14.433943,6.651177,26.779947,0.2421875,0.05348487,12042,True,0.1359375,0.01990156,0.367999,6.123589
1863,rtl->baseline,5.608611,14.352985,7.69396,27.699788,0.346875,0.061604572,58940,True,5.647494,14.323483,6.631244,26.647594,0.2890625,0.070143948,12001,True,0.0578125,0.008539376,0.364389,6.103387
1864,baseline->rtl,5.580079,14.389307,7.635057,27.657206,0.35,0.067579329,58985,True,5.632672,14.378136,6.93758,26.985151,0.2890625,0.062745079,12002,True,0.0609375,0.00483425,0.39913,6.371031
1865,rtl->baseline,5.560279,14.354145,7.721491,27.679857,0.35,0.069031732,58996,True,5.591021,14.460481,6.635405,26.732778,0.2890625,0.059785532,12017,True,0.0609375,0.0092462,0.365669,6.108507
1866,baseline->rtl,5.616591,14.343165,7.644487,27.656396,0.296875,0.047300193,59242,True,5.58659,14.331324,6.631194,26.58852,0.390625,0.101257963,12143,True,0.09375,0.05395777,0.363999,6.105917
1867,rtl->baseline,5.620852,14.295182,8.47318,28.435006,0.296875,0.054545077,59229,True,5.654563,14.799509,6.861187,27.358321,0.390625,0.087378185,12131,True,0.09375,0.032833108,0.335817,6.36371
1868,baseline->rtl,5.645903,14.614239,7.694289,28.004824,0.296875,0.057443031,59198,True,5.627712,14.355005,6.877747,26.900056,0.390625,0.081826274,12143,True,0.09375,0.024383243,0.361148,6.35369
1869,rtl->baseline,5.56986,14.26932,7.8935,27.776093,0.26875,0.046789712,59361,True,5.657124,14.333944,6.642745,26.679475,0.453125,0.10585551,12132,True,0.184375,0.059065798,0.370779,6.107107
1870,baseline->rtl,5.59526,14.389197,7.714781,27.752921,0.26875,0.050965885,59324,True,5.618951,14.44801,6.899689,27.005202,0.453125,0.096717204,12128,True,0.184375,0.045751319,0.362509,6.373541
1871,rtl->baseline,5.58369,14.264751,7.671708,27.566202,0.26875,0.052636354,59346,True,5.692926,14.45966,6.887038,27.088336,0.453125,0.093061882,12128,True,0.184375,0.040425528,0.358028,6.365991
1872,baseline->rtl,5.608181,14.273961,7.721071,27.656806,0.165625,0.009992042,57801,True,5.704056,14.997909,6.627864,27.370901,0.65625,0.176912253,11970,True,0.490625,0.166920211,0.358239,6.105377
1873,rtl->baseline,5.611581,14.315003,7.747063,27.716539,0.165625,0.023871817,57776,True,5.636923,14.528464,6.670867,26.880566,0.65625,0.149514901,11968,True,0.490625,0.125643084,0.402521,6.100607
1874,baseline->rtl,5.572039,14.381717,7.658347,27.663726,0.165625,0.029423727,57880,True,5.591841,14.529205,6.643135,26.802992,0.65625,0.13855596,11980,True,0.490625,0.109132233,0.37213,6.104887
1875,rtl->baseline,5.5898,14.562656,7.757913,27.957351,0.15625,0.027706991,56858,True,5.670075,14.329164,6.639574,26.686026,0.6484375,0.130891134,11844,True,0.4921875,0.103184143,0.37176,6.102067
1876,baseline->rtl,5.640573,14.345085,7.639606,27.678097,0.15625,0.029832796,56733,True,5.639113,14.341665,6.632285,26.652054,0.6484375,0.130168954,11825,True,0.4921875,0.100336158,0.363999,6.104746
1877,rtl->baseline,6.247754,20.823131,12.144911,39.282299,0.15625,0.030683119,56878,True,5.910897,16.167749,6.843205,28.972744,0.6484375,0.129880081,11836,True,0.4921875,0.099196962,0.472645,6.16637
1878,baseline->rtl,6.769901,17.767022,8.869821,33.465297,0.103125,0.008710747,56126,True,5.964769,16.137636,6.811352,28.962331,0.609375,0.113358283,11803,True,0.50625,0.104647536,0.453593,6.137927
1879,rtl->baseline,6.640353,16.998298,8.618625,32.31132,0.103125,0.015859299,56082,True,5.965028,15.803727,6.715287,28.538045,0.609375,0.118468313,11815,True,0.50625,0.102609014,0.390441,6.128697
1880,baseline->rtl,5.826721,15.745993,8.757143,30.38969,0.103125,0.01871872,56182,True,5.886634,15.721923,6.729168,28.381777,0.609375,0.120512325,11817,True,0.50625,0.101793605,0.406091,6.135397
1881,rtl->baseline,5.849662,15.66182,8.646567,30.210971,0.08125,0.010674988,56050,True,5.828552,15.782626,6.760269,28.423329,0.5859375,0.11148618,11809,True,0.5046875,0.100811192,0.426482,6.139458
1882,baseline->rtl,5.947177,15.590936,8.50138,30.099595,0.08125,0.014019995,56010,True,5.831681,15.837189,7.835105,29.548217,0.5859375,0.114906972,11803,True,0.5046875,0.100886977,0.507707,7.095236
1883,rtl->baseline,5.839662,16.992338,7.800913,30.679765,0.08125,0.015357998,56020,True,5.790249,15.849399,6.96856,28.662512,0.5859375,0.116275289,11820,True,0.5046875,0.100917291,0.503306,6.236092
1884,baseline->rtl,5.704295,14.847647,7.644355,28.24644,0.0625,0.008018199,56789,True,5.714995,14.472628,9.165224,29.393469,0.5703125,0.110260116,11976,True,0.5078125,0.102241917,0.417461,8.545522
1885,rtl->baseline,5.587198,14.394624,11.184428,32.977655,0.0625,0.01070728,56811,True,5.61751,14.752733,6.626963,27.042238,0.5703125,0.112541546,11974,True,0.5078125,0.101834266,0.345108,6.120317
1886,baseline->rtl,5.643452,14.878639,7.661926,28.234979,0.0625,0.011782912,56735,True,5.583768,14.50048,6.766739,26.89154,0.5703125,0.113454118,11962,True,0.5078125,0.101671206,0.416202,6.159929
1887,rtl->baseline,5.6124,14.589714,13.636445,33.886161,0.0375,0.001713165,57108,True,5.630811,14.647297,6.747219,27.070279,0.546875,0.103975397,12064,True,0.509375,0.102262232,0.445353,6.111716
1888,baseline->rtl,5.62318,16.180547,8.989695,30.843245,0.0375,0.005185266,57112,True,5.632281,14.329991,6.876785,26.879009,0.546875,0.107215159,12056,True,0.509375,0.102029893,0.364839,6.335357
1889,rtl->baseline,5.585388,15.361224,13.037264,34.030009,0.0375,0.006574106,57106,True,5.692855,14.571924,6.736328,27.052868,0.546875,0.108511064,12066,True,0.509375,0.101936958,0.437363,6.114766
1890,baseline->rtl,5.692375,15.378534,14.687639,35.809871,0.009375,-0.008620357,56924,True,5.61051,16.25096,6.743489,28.646581,0.515625,0.095904425,11981,True,0.50625,0.104524782,0.468144,6.102555
1891,rtl->baseline,5.636641,14.684469,12.723518,33.09087,0.009375,-0.003448143,56938,True,5.61538,14.628287,6.870355,27.160044,0.515625,0.10023677,11984,True,0.50625,0.103684913,0.345598,6.367099
1892,baseline->rtl,5.577298,14.712481,7.681307,28.022558,0.009375,-0.001379257,56888,True,5.636082,14.52349,8.449707,28.653321,0.515625,0.101969708,11963,True,0.50625,0.103348965,2.150381,6.105486
1893,rtl->baseline,5.625321,14.317998,9.754322,29.743823,-0.0125,-0.000551703,57089,True,5.582419,14.881229,6.688296,27.199306,0.5,0.096100383,12009,True,0.5125,0.096652086,0.392811,6.117346
1894,baseline->rtl,5.627239,14.532888,14.278075,34.491075,-0.0125,-0.000220681,57085,True,5.651341,14.950479,6.726796,27.367679,0.5,0.098440153,11995,True,0.5125,0.098660834,0.423642,6.106444
1895,rtl->baseline,5.581337,14.638563,16.664978,36.92873,-0.0125,-8.8272e-05,57108,True,5.610758,15.043475,6.759027,27.462524,0.5,0.099376061,11991,True,0.5125,0.099464333,0.448993,6.114265
1896,baseline->rtl,5.593188,14.953469,8.280166,28.878016,-0.090625,-0.038097809,56951,True,5.583588,14.37801,6.916026,26.916565,0.421875,0.066937925,11952,True,0.5125,0.105035734,0.378139,6.366757
1897,rtl->baseline,6.98144,15.053304,10.525412,32.603648,-0.090625,-0.026114124,56936,True,5.680822,14.301906,6.760208,26.791749,0.421875,0.07740017,11951,True,0.5125,0.103514294,0.365589,6.2262
1898,baseline->rtl,5.655871,14.614912,10.062697,30.388614,-0.090625,-0.021320649,56971,True,5.680062,14.36723,8.538289,28.625783,0.421875,0.081585068,11966,True,0.5125,0.102905717,0.432102,7.935668
1899,rtl->baseline,5.777357,14.361249,8.94507,29.129779,-0.090625,-0.01940326,56985,True,5.787758,14.302526,6.646232,26.783798,0.421875,0.083259027,11960,True,0.5125,0.102662287,0.365198,6.109084
1900,baseline->rtl,5.597158,14.363199,8.500077,28.512487,-0.090625,-0.018636304,56986,True,5.788748,14.712817,6.892464,27.432871,0.421875,0.083928611,11958,True,0.5125,0.102564915,0.366699,6.362197
1901,rtl->baseline,6.009,14.271915,10.057857,30.385304,-0.090625,-0.018329522,56948,True,6.132076,14.338237,6.888935,27.40282,0.421875,0.084196444,11948,True,0.5125,0.102525966,0.361558,6.363738
1902,baseline->rtl,5.540625,14.427212,16.820205,36.836546,-0.11875,-0.030019309,56992,True,5.63667,14.343598,6.79656,26.81728,0.390625,0.071178578,11947,True,0.509375,0.101197887,0.368929,6.254662
1903,rtl->baseline,5.677283,14.314617,17.320311,37.356603,-0.11875,-0.026257723,56997,True,6.0241,14.348569,6.725966,27.146317,0.390625,0.075346431,11947,True,0.509375,0.101604154,0.370259,6.179828
1904,baseline->rtl,5.63999,14.601681,8.446335,28.741908,-0.11875,-0.024753089,57035,True,5.617959,14.791881,6.687004,27.136786,0.390625,0.077013572,11956,True,0.509375,0.101766661,0.39025,6.121025
1905,rtl->baseline,5.675742,14.291386,7.679395,27.691644,-0.178125,-0.049088736,55640,True,5.655651,14.863765,6.662153,27.229251,0.3359375,0.054711679,11729,True,0.5140625,0.103800415,0.385199,6.106024
1906,baseline->rtl,5.618279,14.229982,15.473206,35.37249,-0.178125,-0.041010494,55630,True,5.726154,14.712007,6.903706,27.382669,0.3359375,0.062197172,11736,True,0.5140625,0.103207666,0.365389,6.371838
1907,rtl->baseline,5.941885,15.120768,7.558739,28.664445,-0.178125,-0.037779198,55608,True,5.569577,15.414603,6.743917,27.772369,0.3359375,0.065191369,11723,True,0.5140625,0.102970567,0.37865,6.178768
1908,baseline->rtl,5.643681,14.375499,15.132569,35.204152,-0.271875,-0.075861679,57492,True,5.622979,14.541095,6.919075,27.12332,0.2421875,0.027014047,12075,True,0.5140625,0.102875726,0.379729,6.369306
1909,rtl->baseline,5.696962,14.303682,7.967848,28.016365,-0.271875,-0.062969672,57497,True,5.641469,14.410338,6.988018,27.087748,0.2421875,0.039868119,12077,True,0.5140625,0.102837791,0.434073,6.374767
1910,baseline->rtl,5.691851,14.82234,7.719386,28.284188,-0.271875,-0.057812869,57539,True,5.771206,14.792488,6.63066,27.234445,0.2421875,0.045009748,12079,True,0.5140625,0.102822617,0.361128,6.104992
1911,rtl->baseline,5.567895,15.200079,7.81986,28.630947,-0.3375,-0.083312647,56923,True,5.790616,14.396098,6.63519,26.864676,0.1796875,0.020816399,11956,True,0.5171875,0.104129046,0.372189,6.101642
1912,baseline->rtl,8.028011,14.373116,8.950548,31.404109,-0.340625,-0.075137559,56908,True,5.617828,16.19262,6.609239,28.460818,0.1796875,0.02988906,11949,True,0.5203125,0.105026619,0.341477,6.107333
1913,rtl->baseline,5.547524,15.04219,14.020948,34.652435,-0.340625,-0.070930024,56902,True,5.920163,14.963887,6.868172,27.801854,0.1796875,0.033518124,11950,True,0.5203125,0.104448148,0.337587,6.371096
1914,baseline->rtl,6.254211,14.324023,7.784079,28.411985,-0.378125,-0.084997009,57191,True,5.824078,15.433651,6.857992,28.153832,0.1328125,0.01528225,12016,True,0.5109375,0.100279259,0.339297,6.363486
1915,rtl->baseline,5.570296,14.721605,14.544826,34.879857,-0.378125,-0.079373804,57267,True,5.65325,15.323465,6.862152,27.882708,0.1328125,0.0220504,12021,True,0.5109375,0.101424204,0.329957,6.371837
1916,baseline->rtl,5.756655,14.684502,7.655962,28.151432,-0.378125,-0.077124522,57192,True,5.737314,15.309054,6.865772,27.948102,0.1328125,0.02475766,12010,True,0.5109375,0.101882182,0.333617,6.372056
1917,rtl->baseline,5.616038,14.630019,7.654992,27.942112,-0.41875,-0.093287309,57019,True,5.560264,15.039651,6.862071,27.505869,0.1015625,0.012715564,11970,True,0.5203125,0.106002873,0.332297,6.372447
1918,baseline->rtl,5.955495,14.629059,7.587289,28.224266,-0.41875,-0.087564923,57020,True,5.609368,14.697183,6.678452,27.020815,0.1015625,0.017273726,11988,True,0.5203125,0.104838649,0.371509,6.131164
1919,rtl->baseline,5.967566,14.270551,8.093824,28.376734,-0.421875,-0.086588469,57051,True,5.648049,14.752226,6.655191,27.101049,0.1015625,0.01909699,11978,True,0.5234375,0.105685459,0.377029,6.105693
1920,baseline->rtl,5.616117,14.799268,7.61264,28.078699,-0.490625,-0.114135388,57190,True,5.66409,14.351775,6.683713,26.73817,0.03125,-0.009704954,12034,True,0.521875,0.104430434,0.40426,6.109073
1921,rtl->baseline,5.644699,14.65171,7.555977,27.897339,-0.4875,-0.103216655,57143,True,5.580996,14.346345,6.63946,26.613783,0.0390625,0.003149268,12010,True,0.5265625,0.106365923,0.361579,6.107813
1922,baseline->rtl,5.66064,14.343804,14.692003,34.74674,-0.4875,-0.099786662,57161,True,5.702782,14.323193,7.702505,27.769112,0.03125,0.002665957,12029,True,0.51875,0.102452619,0.360808,7.168747
1923,rtl->baseline,5.571985,14.306553,9.79192,29.71602,-0.5375,-0.119414665,56684,True,5.613167,15.262262,6.794388,27.717879,-0.015625,-0.008308617,11901,True,0.521875,0.111106048,0.498315,6.103213
1924,baseline->rtl,5.724092,14.329961,8.745546,28.854522,-0.5375,-0.112265866,56669,True,5.753253,14.347192,6.627598,26.767505,-0.015625,-0.003323447,11900,True,0.521875,0.108942419,0.363069,6.099781
1925,rtl->baseline,5.789755,14.376033,17.83712,38.05074,-0.5375,-0.109406346,56609,True,5.655168,14.390744,6.67193,26.762685,-0.015625,-0.001329379,11898,True,0.521875,0.108076967,0.372689,6.125863
1926,baseline->rtl,5.601926,14.868888,10.98457,31.509147,-0.571875,-0.122700039,56661,True,5.605826,14.469168,6.745124,26.86085,-0.0546875,-0.023500501,11882,True,0.5171875,0.099199538,0.398811,6.151784
1927,rtl->baseline,5.639737,14.384514,8.588458,28.657581,-0.571875,-0.117705015,56696,True,5.640057,14.70664,6.704802,27.097612,-0.0546875,-0.015962701,11885,True,0.5171875,0.101742314,0.40653,6.113542
1928,baseline->rtl,5.632697,14.539142,8.392848,28.619219,-0.571875,-0.115707006,56613,True,5.593276,14.531361,6.637908,26.800257,-0.0546875,-0.01294758,11869,True,0.5171875,0.102759426,0.367569,6.101872
1929,rtl->baseline,5.987575,14.373823,7.673591,28.081072,-0.53125,-0.097845302,54414,True,5.675619,14.31175,6.67202,26.706352,-0.0390625,-0.005179032,11368,True,0.4921875,0.09266627,0.361729,6.137953
1930,baseline->rtl,5.852969,14.375633,7.599147,27.879752,-0.5375,-0.105513121,54513,True,5.624227,14.928371,6.599736,27.188856,-0.0390625,-0.006759113,11395,True,0.4984375,0.098754008,0.324847,6.118502
1931,rtl->baseline,5.595015,16.203616,7.599457,29.440552,-0.53125,-0.104080248,54340,True,5.996495,14.375693,6.637149,27.05523,-0.0390625,-0.007391145,11357,True,0.4921875,0.096689103,0.367289,6.105702
1932,baseline->rtl,5.546283,14.996745,7.498652,28.090233,-0.571875,-0.122444599,54667,True,5.583815,14.806135,6.615497,27.041749,-0.0625,-0.017487708,11424,True,0.509375,0.104956891,0.350078,6.104731
1933,rtl->baseline,5.599906,14.463947,11.36872,31.480766,-0.571875,-0.11760284,54625,True,5.649408,14.836947,6.877891,27.409858,-0.0546875,-0.011213833,11388,True,0.5171875,0.106389007,0.347618,6.371134
1934,baseline->rtl,5.600296,14.880889,10.091104,30.621762,-0.56875,-0.114353636,54575,True,5.700231,14.797234,6.704842,27.241549,-0.0625,-0.014329283,11385,True,0.50625,0.100024353,0.386799,6.103102
1935,rtl->baseline,5.579514,14.349342,13.186902,33.161141,-0.65,-0.148116454,54713,True,5.631007,14.70185,6.914662,27.294882,-0.1328125,-0.042762963,11431,True,0.5171875,0.105353491,0.376829,6.360774
1936,baseline->rtl,5.579024,14.70556,10.890536,31.229582,-0.65,-0.137246582,54690,True,5.604775,14.447207,6.783416,26.873941,-0.140625,-0.036323935,11426,True,0.509375,0.100922647,0.38174,6.223967
1937,rtl->baseline,5.639528,14.406655,16.848079,36.939144,-0.65,-0.132898633,54765,True,5.583285,14.457997,6.837359,26.925043,-0.125,-0.024842074,11445,True,0.525,0.108056559,0.367408,6.297711
1938,baseline->rtl,5.631177,14.70582,7.625429,28.013189,-0.590625,-0.106221953,55452,True,5.590585,14.502959,6.762335,26.894691,-0.078125,-0.00524933,11711,True,0.5125,0.100972623,0.368219,6.220647
1939,rtl->baseline,5.619035,14.332798,16.608523,36.606869,-0.5875,-0.112051281,54971,True,5.722942,14.290796,6.69806,26.75866,-0.078125,-0.011474732,11576,True,0.509375,0.100576549,0.363008,6.163243
1940,baseline->rtl,5.684959,14.860195,7.537193,28.135059,-0.584375,-0.114008012,55090,True,5.808975,14.336018,6.669128,26.855063,-0.078125,-0.013964893,11580,True,0.50625,0.100043119,0.39075,6.10653
1941,rtl->baseline,5.71334,14.299176,8.090111,28.15104,-0.61875,-0.130165705,56049,True,6.056957,14.471985,7.161174,27.737538,-0.109375,-0.028085957,11718,True,0.509375,0.102079748,0.647042,6.338142
1942,baseline->rtl,5.567332,14.349899,10.258061,30.225375,-0.61875,-0.126316282,56035,True,5.633356,14.338118,6.911871,26.924157,-0.109375,-0.024359383,11721,True,0.509375,0.101956899,0.39843,6.349773
1943,rtl->baseline,5.817296,14.504416,8.220357,28.587322,-0.61875,-0.124776513,56033,True,5.570082,14.341168,6.650078,26.604921,-0.109375,-0.022868753,11716,True,0.509375,0.10190776,0.381939,6.10419
1944,baseline->rtl,7.340973,14.362369,18.632756,40.388161,-0.628125,-0.128098105,56071,True,5.684079,14.336308,6.648808,26.708826,-0.1171875,-0.025553751,11714,True,0.5109375,0.102544354,0.365328,6.11452
1945,rtl->baseline,5.720441,14.364939,9.896633,30.028145,-0.628125,-0.126614242,56117,True,5.605754,14.450324,6.657518,26.760789,-0.1171875,-0.024284001,11714,True,0.5109375,0.102330241,0.373369,6.10593
1946,baseline->rtl,5.631596,14.326988,7.957744,27.96759,-0.628125,-0.126020697,56105,True,5.814505,14.480075,6.90464,27.239283,-0.1171875,-0.0237761,11713,True,0.5109375,0.102244597,0.37707,6.360993
1947,rtl->baseline,6.495419,14.746199,7.614217,28.903917,-0.646875,-0.133658279,55544,True,5.647946,14.325528,6.90568,26.923377,-0.1328125,-0.03013544,11613,True,0.5140625,0.103522839,0.374569,6.366343
1948,baseline->rtl,7.497261,14.506147,7.459799,29.515658,-0.646875,-0.131088311,55610,True,5.825085,14.870695,6.868229,27.605392,-0.1328125,-0.027991676,11621,True,0.5140625,0.103096635,0.343867,6.364464
1949,rtl->baseline,5.601585,14.622512,7.67346,27.942519,-0.646875,-0.130060325,55613,True,5.760272,14.891386,6.616836,27.315377,-0.1328125,-0.02713417,11625,True,0.5140625,0.102926155,0.346257,6.10972
1950,baseline->rtl,5.596004,14.828573,7.646048,28.122697,-0.653125,-0.13227413,55520,True,5.559512,14.797831,6.610156,27.002591,-0.140625,-0.030072418,11574,True,0.5125,0.102201712,0.346548,6.10259
1951,rtl->baseline,5.544891,14.277555,8.181655,28.048644,-0.653125,-0.131284652,55384,True,5.620065,14.831203,6.622526,27.118407,-0.140625,-0.028903967,11569,True,0.5125,0.102380685,0.345337,6.118901
1952,baseline->rtl,5.591774,14.829443,7.896911,28.367191,-0.653125,-0.130888861,55397,True,5.571953,14.540628,6.652108,26.805791,-0.140625,-0.028436587,11553,True,0.5125,0.102452274,0.37545,6.10335
1953,rtl->baseline,5.70951,14.36059,7.615526,27.733108,-0.696875,-0.149105544,52902,True,5.638496,14.392871,6.675559,26.753368,-0.1796875,-0.044655885,10994,True,0.5171875,0.104449659,0.369509,6.134581
