frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,baseline_reference_x,baseline_reference_y,baseline_raw_error_q15,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,rtl_reference_x,rtl_reference_y,rtl_raw_error_q15,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
1452,baseline_overlay_pass->release->rtl_overlay_pass,5.677198,14.949753,2.938355,23.613328,-0.671875,-0.130709497,11660,True,42,179,-22016,5.753322,14.415286,0.886372,21.097312,-0.671875,-0.130709497,11660,True,42,,-22016,0.0,0.0,0.376485,0.337014
1453,baseline_overlay_pass->release->rtl_overlay_pass,5.570156,14.742109,2.860194,23.219771,-0.671875,-0.132908799,11677,True,42,179,-22016,5.897315,14.476828,0.914163,21.332246,-0.671875,-0.132908799,11677,True,42,,-22016,0.0,0.0,0.402756,0.333014
1454,baseline_overlay_pass->release->rtl_overlay_pass,5.606548,14.715289,2.891675,23.259153,-0.671875,-0.13378852,11661,True,42,179,-22016,5.714512,15.092427,0.829202,21.680481,-0.671875,-0.13378852,11661,True,42,,-22016,0.0,0.0,0.338095,0.329615
1455,baseline_overlay_pass->release->rtl_overlay_pass,5.593157,14.727889,2.972667,23.340074,-0.65625,-0.127577908,12010,True,44,179,-21504,5.640431,14.813512,0.895853,21.393896,-0.65625,-0.127577908,12010,True,44,,-21504,0.0,0.0,0.392905,0.331505
1456,baseline_overlay_pass->release->rtl_overlay_pass,5.625758,14.700329,2.869634,23.241272,-0.65625,-0.129781163,11982,True,44,179,-21504,5.700831,14.69679,0.855553,21.297756,-0.65625,-0.129781163,11982,True,44,,-21504,0.0,0.0,0.354945,0.336105
1457,baseline_overlay_pass->release->rtl_overlay_pass,5.592827,14.786741,3.011267,23.437295,-0.65625,-0.130662465,11977,True,44,179,-21504,5.665411,14.583229,0.998524,21.299356,-0.65625,-0.130662465,11977,True,44,,-21504,0.0,0.0,0.444877,0.356106
1458,baseline_overlay_pass->release->rtl_overlay_pass,5.635368,14.922463,2.856755,23.462176,-0.6328125,-0.121171236,12829,True,47,179,-20736,5.639121,14.360386,0.882092,20.93122,-0.6328125,-0.121171236,12829,True,47,,-20736,0.0,0.0,0.371675,0.336315
1459,baseline_overlay_pass->release->rtl_overlay_pass,5.623027,14.713769,2.932406,23.316593,-0.6328125,-0.124405994,12825,True,47,179,-20736,5.617141,14.536089,0.893693,21.091193,-0.6328125,-0.124405994,12825,True,47,,-20736,0.0,0.0,0.378435,0.338535
1460,baseline_overlay_pass->release->rtl_overlay_pass,5.701979,14.814731,2.812754,23.375364,-0.6328125,-0.125699898,12837,True,47,179,-20736,5.820804,14.384196,0.883132,21.131983,-0.6328125,-0.125699898,12837,True,47,,-20736,0.0,0.0,0.377095,0.330274
1461,baseline_overlay_pass->release->rtl_overlay_pass,5.75583,14.875082,2.878375,23.557577,-0.6171875,-0.119654959,13196,True,49,179,-20224,5.885094,14.328216,0.888873,21.147703,-0.6171875,-0.119654959,13196,True,49,,-20224,0.0,0.0,0.379186,0.335235
1462,baseline_overlay_pass->release->rtl_overlay_pass,5.704159,14.76752,2.939166,23.458256,-0.6171875,-0.121924484,13198,True,49,179,-20224,5.837064,14.995495,0.867933,21.748222,-0.6171875,-0.121924484,13198,True,49,,-20224,0.0,0.0,0.367236,0.327145
1463,baseline_overlay_pass->release->rtl_overlay_pass,5.668488,14.648838,3.152709,23.520957,-0.6171875,-0.122832293,13193,True,49,179,-20224,5.60277,15.041445,0.838702,21.527978,-0.6171875,-0.122832293,13193,True,49,,-20224,0.0,0.0,0.343414,0.330015
1464,baseline_overlay_pass->release->rtl_overlay_pass,5.72673,14.715389,2.951156,23.442405,-0.5234375,-0.083820417,13372,True,61,179,-17152,5.696731,14.849112,0.891822,21.481127,-0.5234375,-0.083820417,13372,True,61,,-17152,0.0,0.0,0.399365,0.325205
1465,baseline_overlay_pass->release->rtl_overlay_pass,5.621987,14.566047,3.080277,23.320154,-0.5234375,-0.096340667,13369,True,61,179,-17152,5.610191,14.798352,0.867993,21.322106,-0.5234375,-0.096340667,13369,True,61,,-17152,0.0,0.0,0.362665,0.336045
1466,baseline_overlay_pass->release->rtl_overlay_pass,5.667869,14.74942,3.047147,23.518246,-0.5234375,-0.101348767,13369,True,61,179,-17152,5.685812,14.500158,1.035185,21.271775,-0.5234375,-0.101348767,13369,True,61,,-17152,0.0,0.0,0.443996,0.339525
1467,baseline_overlay_pass->release->rtl_overlay_pass,5.656658,14.521676,3.125048,23.362993,-0.4921875,-0.090227007,13291,True,65,179,-16128,5.706901,14.576449,0.897413,21.230414,-0.4921875,-0.090227007,13291,True,65,,-16128,0.0,0.0,0.386186,0.334615
1468,baseline_overlay_pass->release->rtl_overlay_pass,5.554677,14.460885,2.939945,23.006349,-0.4921875,-0.095153303,13270,True,65,179,-16128,5.667451,14.355216,0.889813,20.95839,-0.4921875,-0.095153303,13270,True,65,,-16128,0.0,0.0,0.375496,0.340535
1469,baseline_overlay_pass->release->rtl_overlay_pass,5.639638,14.330393,4.347928,24.370789,-0.4921875,-0.097123821,13278,True,65,179,-16128,5.606341,14.502358,0.886663,21.038852,-0.4921875,-0.097123821,13278,True,65,,-16128,0.0,0.0,0.376715,0.335425
1470,baseline_overlay_pass->release->rtl_overlay_pass,5.606497,14.337303,3.21162,23.206651,-0.3203125,-0.025724528,12671,True,87,179,-10496,5.791373,14.387436,0.900203,21.124763,-0.3203125,-0.025724528,12671,True,87,,-10496,0.0,0.0,0.387916,0.335465
1471,baseline_overlay_pass->release->rtl_overlay_pass,5.891782,14.649178,3.375583,23.969353,-0.3203125,-0.048727311,12684,True,87,179,-10496,5.878575,14.66322,0.867653,21.456688,-0.3203125,-0.048727311,12684,True,87,,-10496,0.0,0.0,0.363046,0.330735
1472,baseline_overlay_pass->release->rtl_overlay_pass,5.611657,14.532637,3.136799,23.332703,-0.3203125,-0.057928425,12666,True,87,179,-10496,5.61373,15.021525,0.832372,21.512738,-0.3203125,-0.057928425,12666,True,87,,-10496,0.0,0.0,0.334195,0.331975
1473,baseline_overlay_pass->release->rtl_overlay_pass,5.619328,14.381774,2.921276,22.972418,-0.2265625,-0.02223387,12352,True,99,179,-7424,5.674321,14.728411,0.852452,21.344585,-0.2265625,-0.02223387,12352,True,99,,-7424,0.0,0.0,0.357695,0.328905
1474,baseline_overlay_pass->release->rtl_overlay_pass,5.586207,14.327113,2.893225,22.854726,-0.2265625,-0.036081048,12360,True,99,179,-7424,5.630081,14.795122,0.852992,21.323425,-0.2265625,-0.036081048,12360,True,99,,-7424,0.0,0.0,0.355225,0.333055
1475,baseline_overlay_pass->release->rtl_overlay_pass,5.598937,14.654359,2.851054,23.14607,-0.2265625,-0.041619919,12336,True,99,179,-7424,5.684122,14.760321,1.015384,21.506048,-0.2265625,-0.041619919,12336,True,99,,-7424,0.0,0.0,0.480867,0.337435
1476,baseline_overlay_pass->release->rtl_overlay_pass,5.642548,14.287263,2.965496,22.944917,-0.15625,-0.014304218,12195,True,108,179,-5120,5.60867,14.371596,0.886073,20.91442,-0.15625,-0.014304218,12195,True,108,,-5120,0.0,0.0,0.374155,0.336625
1477,baseline_overlay_pass->release->rtl_overlay_pass,5.647818,14.313413,2.884775,22.891826,-0.15625,-0.024471687,12213,True,108,179,-5120,5.711781,14.321765,0.884573,20.96578,-0.15625,-0.024471687,12213,True,108,,-5120,0.0,0.0,0.372596,0.337615
1478,baseline_overlay_pass->release->rtl_overlay_pass,5.576827,14.459605,2.890995,22.973418,-0.15625,-0.028538675,12207,True,108,179,-5120,5.703811,14.399426,0.895623,21.041631,-0.15625,-0.028538675,12207,True,108,,-5120,0.0,0.0,0.383676,0.334415
1479,baseline_overlay_pass->release->rtl_overlay_pass,5.661668,14.406375,2.866895,22.979358,-0.1015625,-0.00719672,12193,True,115,179,-3328,5.855814,14.513128,0.892043,21.307615,-0.1015625,-0.00719672,12193,True,115,,-3328,0.0,0.0,0.375806,0.339505
1480,baseline_overlay_pass->release->rtl_overlay_pass,5.685788,14.363763,2.875364,22.972407,-0.1015625,-0.015066188,12179,True,115,179,-3328,5.717012,14.931744,0.844563,21.543929,-0.1015625,-0.015066188,12179,True,115,,-3328,0.0,0.0,0.346365,0.330835
1481,baseline_overlay_pass->release->rtl_overlay_pass,5.79123,14.357034,2.879655,23.075219,-0.109375,-0.021495225,12181,True,114,179,-3584,5.610851,15.110416,0.851582,21.61876,-0.109375,-0.021495225,12181,True,114,,-3584,0.0,0.0,0.352005,0.332125
1482,baseline_overlay_pass->release->rtl_overlay_pass,5.891201,14.297342,2.884305,23.12117,-0.046875,0.00452691,12042,True,122,179,-1536,5.698011,14.70565,0.865902,21.314495,-0.046875,0.00452691,12042,True,122,,-1536,0.0,0.0,0.363425,0.335595
1483,baseline_overlay_pass->release->rtl_overlay_pass,5.682468,14.72012,2.883565,23.341754,-0.046875,-0.003814236,12041,True,122,179,-1536,5.710321,14.715421,0.928383,21.401797,-0.046875,-0.003814236,12041,True,122,,-1536,0.0,0.0,0.396556,0.351625
1484,baseline_overlay_pass->release->rtl_overlay_pass,5.633748,14.981334,2.858664,23.522447,-0.046875,-0.007150694,12040,True,122,179,-1536,5.670811,14.380706,0.969564,21.069442,-0.046875,-0.007150694,12040,True,122,,-1536,0.0,0.0,0.405186,0.347245
1485,baseline_overlay_pass->release->rtl_overlay_pass,5.619098,15.022884,2.843964,23.533326,-0.0234375,0.001358472,12023,True,125,179,-768,5.670071,14.368165,0.891272,20.979351,-0.0234375,0.001358472,12023,True,125,,-768,0.0,0.0,0.375385,0.339015
1486,baseline_overlay_pass->release->rtl_overlay_pass,5.698839,14.890022,2.889425,23.525086,-0.0234375,-0.002269111,12029,True,125,179,-768,5.634921,14.406597,0.925783,21.011501,-0.0234375,-0.002269111,12029,True,125,,-768,0.0,0.0,0.379775,0.366145
1487,baseline_overlay_pass->release->rtl_overlay_pass,5.594917,14.895142,2.918465,23.458336,-0.0234375,-0.003720144,12025,True,125,179,-768,5.832593,14.422176,0.890092,21.189723,-0.0234375,-0.003720144,12025,True,125,,-768,0.0,0.0,0.382575,0.333495
1488,baseline_overlay_pass->release->rtl_overlay_pass,5.616497,14.724269,2.919716,23.308143,-0.0234375,-0.004300558,11935,True,125,179,-768,5.901315,14.805882,0.875713,21.63406,-0.0234375,-0.004300558,11935,True,125,,-768,0.0,0.0,0.370275,0.331995
1489,baseline_overlay_pass->release->rtl_overlay_pass,5.625247,14.693839,2.901095,23.266252,-0.0234375,-0.004532723,11937,True,125,179,-768,5.639441,15.088256,0.829402,21.602349,-0.0234375,-0.004532723,11937,True,125,,-768,0.0,0.0,0.334205,0.332554
1490,baseline_overlay_pass->release->rtl_overlay_pass,5.665078,15.957378,3.049098,24.720475,-0.0234375,-0.004625589,11960,True,125,179,-768,5.646881,14.807882,0.889412,21.389266,-0.0234375,-0.004625589,11960,True,125,,-768,0.0,0.0,0.352355,0.329215
1491,baseline_overlay_pass->release->rtl_overlay_pass,5.635858,14.704879,2.963986,23.351274,-0.015625,0.005181014,12006,True,126,179,-512,5.709182,14.6451,0.859122,21.259355,-0.015625,0.005181014,12006,True,126,,-512,0.0,0.0,0.359005,0.333975
1492,baseline_overlay_pass->release->rtl_overlay_pass,5.587717,14.608658,2.929585,23.175531,-0.015625,0.002072406,11989,True,126,179,-512,5.730792,14.718951,0.962274,21.457577,-0.015625,0.002072406,11989,True,126,,-512,0.0,0.0,0.402886,0.376985
1493,baseline_overlay_pass->release->rtl_overlay_pass,5.640598,15.870927,2.985206,24.546103,-0.015625,0.000828962,11999,True,126,179,-512,5.63765,14.493867,0.888833,21.068862,-0.015625,0.000828962,11999,True,126,,-512,0.0,0.0,0.375115,0.333934
1494,baseline_overlay_pass->release->rtl_overlay_pass,5.74614,14.877412,3.20785,23.883002,-0.0078125,0.000331585,11895,True,127,179,-256,5.674081,14.332716,0.888923,20.9424,-0.0078125,0.000331585,11895,True,127,,-256,0.0,0.0,0.378025,0.334735
1495,baseline_overlay_pass->release->rtl_overlay_pass,5.667328,15.523542,3.2064,24.45248,-0.0078125,0.000132634,11891,True,127,179,-256,5.59194,14.400086,0.884572,20.919949,-0.0078125,0.000132634,11891,True,127,,-256,0.0,0.0,0.374595,0.330205
1496,baseline_overlay_pass->release->rtl_overlay_pass,5.723919,16.602748,2.903136,25.281904,-0.0078125,5.3054e-05,11903,True,127,179,-256,5.879654,14.404797,0.895653,21.224974,-0.0078125,5.3054e-05,11903,True,127,,-256,0.0,0.0,0.385676,0.334005
1497,baseline_overlay_pass->release->rtl_overlay_pass,5.629948,15.279328,3.092748,24.051214,0.0,2.1221e-05,11658,True,128,179,0,5.794693,14.884903,0.876252,21.606679,0.0,2.1221e-05,11658,True,128,,0,0.0,0.0,0.354195,0.327404
1498,baseline_overlay_pass->release->rtl_overlay_pass,5.610057,16.622389,2.902135,25.186141,0.0,8.489e-06,11673,True,128,179,0,5.634571,14.953064,0.841742,21.474637,0.0,8.489e-06,11673,True,128,,0,0.0,0.0,0.346145,0.330205
1499,baseline_overlay_pass->release->rtl_overlay_pass,5.603647,16.07585,3.010377,24.739155,0.0,3.395e-06,11652,True,128,179,0,5.630471,14.697981,0.853722,21.225294,0.0,3.395e-06,11652,True,128,,0,0.0,0.0,0.352805,0.336794
1500,baseline_overlay_pass->release->rtl_overlay_pass,5.646428,14.842861,2.918505,23.454395,0.0,1.358e-06,11733,True,128,179,0,5.622931,14.740691,0.939984,21.406647,0.0,1.358e-06,11733,True,128,,0,0.0,0.0,0.415996,0.343645
1501,baseline_overlay_pass->release->rtl_overlay_pass,5.650918,15.108425,2.932076,23.740259,0.0,5.43e-07,11731,True,128,179,0,5.61559,14.389546,1.134266,21.186763,0.0,5.43e-07,11731,True,128,,0,0.0,0.0,0.376855,0.517687
1502,baseline_overlay_pass->release->rtl_overlay_pass,5.622677,14.878732,2.935166,23.486556,0.0,2.17e-07,11733,True,128,179,0,5.694192,14.346595,0.914043,21.001341,0.0,2.17e-07,11733,True,128,,0,0.0,0.0,0.379995,0.359105
1503,baseline_overlay_pass->release->rtl_overlay_pass,5.651888,15.998959,2.862244,24.560393,0.0078125,8.7e-08,11718,True,129,179,256,5.633181,14.337735,0.873073,20.887139,0.0078125,8.7e-08,11718,True,129,,256,0.0,0.0,0.369096,0.331195
1504,baseline_overlay_pass->release->rtl_overlay_pass,5.633538,14.76648,2.934866,23.384314,0.0078125,3.5e-08,11728,True,129,179,256,5.930925,14.429987,0.891713,21.298715,0.0078125,3.5e-08,11728,True,129,,256,0.0,0.0,0.384406,0.331275
1505,baseline_overlay_pass->release->rtl_overlay_pass,5.609967,15.076404,2.975237,23.710799,0.0078125,1.4e-08,11749,True,129,179,256,6.010736,14.824272,0.864392,21.746851,0.0078125,1.4e-08,11749,True,129,,256,0.0,0.0,0.359265,0.334545
1506,baseline_overlay_pass->release->rtl_overlay_pass,5.613658,14.7763,2.895125,23.333453,0.015625,6e-09,11626,True,130,179,512,5.821413,15.31799,0.848642,22.035475,0.015625,6e-09,11626,True,130,,512,0.0,0.0,0.354745,0.326434
1507,baseline_overlay_pass->release->rtl_overlay_pass,5.573177,14.77697,2.914005,23.312383,0.015625,2e-09,11641,True,130,179,512,5.58854,14.802712,0.844122,21.281515,0.015625,2e-09,11641,True,130,,512,0.0,0.0,0.350505,0.327624
1508,baseline_overlay_pass->release->rtl_overlay_pass,5.597197,15.248297,2.946235,23.84097,0.015625,1e-09,11650,True,130,179,512,5.782213,14.775302,0.852852,21.454387,0.015625,1e-09,11650,True,130,,512,0.0,0.0,0.350885,0.334805
1509,baseline_overlay_pass->release->rtl_overlay_pass,5.723849,14.579957,3.20388,23.603397,0.0234375,0.00984375,11777,True,131,179,768,5.666712,14.70671,0.982134,21.405277,0.0234375,0.00984375,11777,True,131,,768,0.0,0.0,0.429686,0.357145
1510,baseline_overlay_pass->release->rtl_overlay_pass,5.643058,14.720299,4.848795,25.264923,0.0234375,0.00675,11784,True,131,179,768,5.637161,14.527778,0.904303,21.118302,0.0234375,0.00675,11784,True,131,,768,0.0,0.0,0.399256,0.332514
1511,baseline_overlay_pass->release->rtl_overlay_pass,5.649338,15.40797,2.960196,24.067914,0.0234375,0.0055125,11803,True,131,179,768,5.60709,14.521367,0.868682,21.042381,0.0234375,0.0055125,11803,True,131,,768,0.0,0.0,0.367465,0.328054
1512,baseline_overlay_pass->release->rtl_overlay_pass,5.646568,15.235137,3.046337,23.977583,0.03125,0.00829875,11834,True,132,179,1024,5.626101,14.593709,0.879523,21.143233,0.03125,0.00829875,11834,True,132,,1024,0.0,0.0,0.375126,0.331235
1513,baseline_overlay_pass->release->rtl_overlay_pass,5.624808,14.541956,3.22238,23.442465,0.03125,0.0070695,11817,True,132,179,1024,6.094397,14.425076,0.878903,21.445467,0.03125,0.0070695,11817,True,132,,1024,0.0,0.0,0.374665,0.333085
1514,baseline_overlay_pass->release->rtl_overlay_pass,5.665188,14.540716,3.156589,23.419764,0.03125,0.0065778,11808,True,132,179,1024,5.887624,14.916724,0.848882,21.7047,0.03125,0.0065778,11808,True,132,,1024,0.0,0.0,0.354225,0.326135
1515,baseline_overlay_pass->release->rtl_overlay_pass,5.547886,14.74585,3.259051,23.601747,0.0390625,0.00966237,11800,True,133,179,1280,5.58975,15.305609,0.846402,21.789152,0.0390625,0.00966237,11800,True,133,,1280,0.0,0.0,0.348225,0.329395
1516,baseline_overlay_pass->release->rtl_overlay_pass,5.587827,14.538776,3.18921,23.366333,0.0390625,0.008552448,11782,True,133,179,1280,5.700672,14.862883,0.848472,21.458367,0.0390625,0.008552448,11782,True,133,,1280,0.0,0.0,0.355545,0.327344
1517,baseline_overlay_pass->release->rtl_overlay_pass,5.908852,14.642668,3.083298,23.689329,0.0390625,0.008108479,11803,True,133,179,1280,5.6074,14.783841,0.856842,21.294845,0.0390625,0.008108479,11803,True,133,,1280,0.0,0.0,0.360845,0.331005
1518,baseline_overlay_pass->release->rtl_overlay_pass,5.625528,14.451375,3.253991,23.383074,0.046875,0.011212142,11834,True,134,179,1536,5.688321,14.683711,1.015024,21.436737,0.046875,0.011212142,11834,True,134,,1536,0.0,0.0,0.469787,0.348555
1519,baseline_overlay_pass->release->rtl_overlay_pass,5.582807,14.383654,3.815619,23.83457,0.046875,0.010109857,11796,True,134,179,1536,5.643531,14.477907,0.886683,21.056381,0.046875,0.010109857,11796,True,134,,1536,0.0,0.0,0.377966,0.334805
1520,baseline_overlay_pass->release->rtl_overlay_pass,5.582256,14.690618,3.130038,23.457535,0.046875,0.009668943,11771,True,134,179,1536,5.56881,14.484528,0.889413,20.990071,0.046875,0.009668943,11771,True,134,,1536,0.0,0.0,0.382176,0.334315
1521,baseline_overlay_pass->release->rtl_overlay_pass,5.593257,15.342058,4.456629,25.443226,0.046875,0.009492577,11723,True,134,179,1536,5.650261,14.455427,0.888893,21.039751,0.046875,0.009492577,11723,True,134,,1536,0.0,0.0,0.379636,0.333945
1522,baseline_overlay_pass->release->rtl_overlay_pass,5.568407,14.612747,4.128144,24.363689,0.046875,0.009422031,11703,True,134,179,1536,5.880224,14.308635,0.885132,21.295475,0.046875,0.009422031,11703,True,134,,1536,0.0,0.0,0.378455,0.333725
1523,baseline_overlay_pass->release->rtl_overlay_pass,5.560687,15.923688,3.22456,24.762425,0.046875,0.009393812,11695,True,134,179,1536,6.099127,14.947484,0.868182,21.962824,0.046875,0.009393812,11695,True,134,,1536,0.0,0.0,0.366735,0.331884
1524,baseline_overlay_pass->release->rtl_overlay_pass,6.049024,14.552946,3.111368,23.764739,0.0390625,0.006101275,12047,True,133,179,1280,5.632041,15.212468,0.828942,21.716651,0.0390625,0.006101275,12047,True,133,,1280,0.0,0.0,0.335495,0.331975
1525,baseline_overlay_pass->release->rtl_overlay_pass,5.675848,14.672068,3.23232,23.633957,0.03125,0.00384676,12082,True,132,179,1024,5.708581,15.075196,0.855662,21.68441,0.03125,0.00384676,12082,True,132,,1024,0.0,0.0,0.359875,0.330684
1526,baseline_overlay_pass->release->rtl_overlay_pass,5.614737,14.582367,4.856036,25.108221,0.03125,0.005288704,12075,True,132,179,1024,5.656951,14.698111,0.867782,21.268844,0.03125,0.005288704,12075,True,132,,1024,0.0,0.0,0.362065,0.335785
1527,baseline_overlay_pass->release->rtl_overlay_pass,5.697388,15.067864,3.254871,24.069904,0.03125,0.005865482,12067,True,132,179,1024,5.663831,14.64636,0.957574,21.316666,0.03125,0.005865482,12067,True,132,,1024,0.0,0.0,0.425126,0.348665
1528,baseline_overlay_pass->release->rtl_overlay_pass,5.665038,14.529876,3.139519,23.388323,0.03125,0.006096193,12074,True,132,179,1024,5.6034,14.474057,0.888303,21.014301,0.03125,0.006096193,12074,True,132,,1024,0.0,0.0,0.379716,0.336555
1529,baseline_overlay_pass->release->rtl_overlay_pass,5.638798,14.611857,4.848015,25.152681,0.03125,0.006188477,12071,True,132,179,1024,5.60372,14.394866,0.889533,20.936679,0.03125,0.006188477,12071,True,132,,1024,0.0,0.0,0.379825,0.332654
1530,baseline_overlay_pass->release->rtl_overlay_pass,7.291473,14.751089,2.901165,24.990119,0.015625,-0.006899609,12049,True,130,179,512,5.55543,14.412596,0.884853,20.899069,0.015625,-0.006899609,12049,True,130,,512,0.0,0.0,0.376606,0.335705
1531,baseline_overlay_pass->release->rtl_overlay_pass,5.619687,14.886312,2.959376,23.516475,0.015625,-0.002759844,12032,True,130,179,512,5.891485,14.384506,1.008534,21.518678,0.015625,-0.002759844,12032,True,130,,512,0.0,0.0,0.499657,0.331204
1532,baseline_overlay_pass->release->rtl_overlay_pass,5.638737,15.796106,2.959356,24.44391,0.015625,-0.001103937,12050,True,130,179,512,6.038846,14.782752,0.857752,21.729701,0.015625,-0.001103937,12050,True,130,,512,0.0,0.0,0.360385,0.327315
1533,baseline_overlay_pass->release->rtl_overlay_pass,5.669778,16.511347,2.953586,25.184562,-0.0078125,-0.000441575,11941,True,127,179,-256,5.735192,15.289819,0.835202,21.906223,-0.0078125,-0.000441575,11941,True,127,,-256,0.0,0.0,0.341035,0.329015
1534,baseline_overlay_pass->release->rtl_overlay_pass,5.592747,14.760549,3.18972,23.597497,-0.0078125,-0.00017663,11949,True,127,179,-256,5.661611,14.736181,0.862303,21.305645,-0.0078125,-0.00017663,11949,True,127,,-256,0.0,0.0,0.358556,0.331855
